repo_id,type,action,user_type,merged,state,changed_files,deletions,additions,review_comments,author_association,score
698029053,PullRequestEvent,closed,User,TRUE,closed,2,3,3,0,NONE,1
698029053,PullRequestEvent,closed,User,TRUE,closed,2,3,3,0,NONE,1
698029053,PullRequestEvent,closed,User,TRUE,closed,1,9,9,0,OWNER,1
698029053,PullRequestEvent,closed,User,TRUE,closed,1,9,9,0,OWNER,1
698029053,PullRequestEvent,closed,User,FALSE,closed,1,0,2,0,NONE,1
698029053,PullRequestEvent,closed,User,FALSE,closed,1,0,2,0,NONE,1
698029053,PullRequestEvent,opened,User,FALSE,open,7,2,41,0,NONE,1
698029053,PullRequestEvent,closed,User,FALSE,closed,1,1,1,0,NONE,1
698029053,PullRequestEvent,closed,User,FALSE,closed,1,1,1,0,NONE,1
698029053,PullRequestEvent,opened,User,FALSE,open,1,18,43,0,NONE,1
698029053,PullRequestEvent,opened,User,FALSE,open,1,29,35,0,NONE,1
690818547,PullRequestEvent,opened,User,FALSE,open,1,5,6,0,NONE,0.729276155
690818547,PullRequestEvent,opened,User,FALSE,open,1,5,6,0,NONE,0.729276155
690818547,PullRequestEvent,closed,User,TRUE,closed,1,1,1,0,NONE,0.729276155
690818547,PullRequestEvent,closed,User,TRUE,closed,1,1,1,0,NONE,0.729276155
690818547,PullRequestEvent,closed,User,TRUE,closed,1,1,1,0,NONE,0.729276155
690818547,PullRequestEvent,opened,User,FALSE,open,1,1,1,0,NONE,0.729276155
690818547,PullRequestEvent,opened,User,FALSE,open,1,1,1,0,NONE,0.729276155
690818547,PullRequestEvent,closed,User,TRUE,closed,3,107,8,0,NONE,0.729276155
690818547,PullRequestEvent,closed,User,TRUE,closed,3,107,8,0,NONE,0.729276155
690818547,PullRequestEvent,closed,User,TRUE,closed,1,1,1,0,NONE,0.729276155
690818547,PullRequestEvent,closed,User,TRUE,closed,1,1,1,0,NONE,0.729276155
690818547,PullRequestEvent,closed,User,TRUE,closed,1,1,1,0,NONE,0.729276155
690818547,PullRequestEvent,closed,User,TRUE,closed,1,1,1,0,NONE,0.729276155
690818547,PullRequestEvent,closed,User,TRUE,closed,1,5,6,0,NONE,0.729276155
690818547,PullRequestEvent,closed,User,TRUE,closed,1,5,6,0,NONE,0.729276155
690818547,PullRequestEvent,opened,User,FALSE,open,1,7,8,0,NONE,0.729276155
690818547,PullRequestEvent,opened,User,FALSE,open,1,7,8,0,NONE,0.729276155
690818547,PullRequestEvent,opened,User,FALSE,open,1,1,1,0,NONE,0.729276155
690818547,PullRequestEvent,opened,User,FALSE,open,1,1,1,0,NONE,0.729276155
690818547,PullRequestEvent,closed,User,FALSE,closed,17,356,395,0,NONE,0.729276155
690818547,PullRequestEvent,closed,User,FALSE,closed,17,356,395,0,NONE,0.729276155
690818547,PullRequestEvent,opened,User,FALSE,open,2,8,16,0,NONE,0.729276155
690818547,PullRequestEvent,opened,User,FALSE,open,2,8,16,0,NONE,0.729276155
690818547,PullRequestEvent,opened,User,FALSE,open,1,1,2,0,NONE,0.729276155
690818547,PullRequestEvent,opened,User,FALSE,open,1,1,2,0,NONE,0.729276155
690818547,PullRequestEvent,opened,User,FALSE,open,1,1,1,0,NONE,0.729276155
690818547,PullRequestEvent,opened,User,FALSE,open,1,1,1,0,NONE,0.729276155
690818547,PullRequestEvent,opened,User,FALSE,open,1,1,1,0,NONE,0.729276155
690818547,PullRequestEvent,opened,User,FALSE,open,1,1,1,0,NONE,0.729276155
690818547,PullRequestEvent,reopened,User,FALSE,open,1,1,1,0,NONE,0.729276155
690818547,PullRequestEvent,reopened,User,FALSE,open,1,1,1,0,NONE,0.729276155
690818547,PullRequestEvent,reopened,User,FALSE,open,1,1,1,0,NONE,0.729276155
690818547,PullRequestEvent,reopened,User,FALSE,open,1,1,1,0,NONE,0.729276155
690818547,PullRequestEvent,opened,User,FALSE,open,1,30,28,0,NONE,0.729276155
690818547,PullRequestEvent,opened,User,FALSE,open,1,30,28,0,NONE,0.729276155
690818547,PullRequestEvent,opened,User,FALSE,open,1,1,1,0,NONE,0.729276155
690818547,PullRequestEvent,opened,User,FALSE,open,1,1,1,0,NONE,0.729276155
690818547,PullRequestEvent,opened,User,FALSE,open,3,107,8,0,NONE,0.729276155
690818547,PullRequestEvent,opened,User,FALSE,open,3,107,8,0,NONE,0.729276155
690818547,PullRequestEvent,opened,User,FALSE,open,1,1,1,0,NONE,0.729276155
690818547,PullRequestEvent,opened,User,FALSE,open,1,1,1,0,NONE,0.729276155
690818547,PullRequestEvent,closed,User,TRUE,closed,1,1,1,0,NONE,0.729276155
690818547,PullRequestEvent,closed,User,TRUE,closed,1,1,1,0,NONE,0.729276155
690818547,PullRequestEvent,closed,User,TRUE,closed,1,1,1,0,NONE,0.729276155
690818547,PullRequestEvent,closed,User,TRUE,closed,1,1,1,0,NONE,0.729276155
690818547,PullRequestEvent,closed,User,TRUE,closed,1,1,2,0,NONE,0.729276155
690818547,PullRequestEvent,closed,User,TRUE,closed,1,1,2,0,NONE,0.729276155
690818547,PullRequestEvent,opened,User,FALSE,open,2,1,4,0,NONE,0.729276155
690818547,PullRequestEvent,opened,User,FALSE,open,2,1,4,0,NONE,0.729276155
690818547,PullRequestEvent,closed,User,TRUE,closed,1,0,3,0,CONTRIBUTOR,0.729276155
690818547,PullRequestEvent,closed,User,TRUE,closed,1,0,3,0,CONTRIBUTOR,0.729276155
690818547,PullRequestEvent,closed,User,TRUE,closed,1,1,1,0,NONE,0.729276155
690818547,PullRequestEvent,closed,User,TRUE,closed,1,1,1,0,NONE,0.729276155
690818547,PullRequestEvent,closed,User,TRUE,closed,1,1,1,0,NONE,0.729276155
690818547,PullRequestEvent,closed,User,TRUE,closed,1,1,1,0,NONE,0.729276155
690818547,PullRequestEvent,closed,User,TRUE,closed,1,1,1,0,NONE,0.729276155
690818547,PullRequestEvent,closed,User,TRUE,closed,1,1,1,0,NONE,0.729276155
690818547,PullRequestEvent,opened,User,FALSE,open,1,2,0,0,NONE,0.729276155
690818547,PullRequestEvent,opened,User,FALSE,open,1,1,1,0,NONE,0.729276155
690818547,PullRequestEvent,opened,User,FALSE,open,1,1,1,0,NONE,0.729276155
690818547,PullRequestEvent,opened,User,FALSE,open,1,1,1,0,NONE,0.729276155
690818547,PullRequestEvent,opened,User,FALSE,open,1,1,1,0,NONE,0.729276155
690818547,PullRequestEvent,closed,User,TRUE,closed,1,1,1,0,NONE,0.729276155
690818547,PullRequestEvent,closed,User,TRUE,closed,1,1,1,0,NONE,0.729276155
690818547,PullRequestEvent,closed,User,TRUE,closed,1,1,1,0,CONTRIBUTOR,0.729276155
690818547,PullRequestEvent,closed,User,TRUE,closed,1,1,1,0,CONTRIBUTOR,0.729276155
690818547,PullRequestEvent,closed,User,FALSE,closed,1,5,4,0,NONE,0.729276155
690818547,PullRequestEvent,closed,User,FALSE,closed,1,5,4,0,NONE,0.729276155
690818547,PullRequestEvent,opened,User,FALSE,open,17,356,395,0,NONE,0.729276155
690818547,PullRequestEvent,opened,User,FALSE,open,17,356,395,0,NONE,0.729276155
690818547,PullRequestEvent,closed,User,TRUE,closed,1,2,2,0,CONTRIBUTOR,0.729276155
690818547,PullRequestEvent,closed,User,TRUE,closed,1,7,8,0,NONE,0.729276155
690818547,PullRequestEvent,closed,User,TRUE,closed,1,7,8,0,NONE,0.729276155
690818547,PullRequestEvent,closed,User,TRUE,closed,2,8,16,0,NONE,0.729276155
690818547,PullRequestEvent,closed,User,TRUE,closed,2,8,16,0,NONE,0.729276155
702188183,PullRequestEvent,opened,User,FALSE,open,1,33,86,0,NONE,0.735836867
702188183,PullRequestEvent,opened,User,FALSE,open,1,33,86,0,NONE,0.735836867
702188183,PullRequestEvent,closed,User,TRUE,closed,1,33,86,0,NONE,0.735836867
702188183,PullRequestEvent,closed,User,TRUE,closed,1,33,86,0,NONE,0.735836867
702188183,PullRequestEvent,closed,User,TRUE,closed,1,0,1,0,NONE,0.735836867
702188183,PullRequestEvent,closed,User,TRUE,closed,1,0,1,0,NONE,0.735836867
702188183,PullRequestEvent,closed,User,TRUE,closed,1,0,4,0,NONE,0.735836867
702188183,PullRequestEvent,closed,User,TRUE,closed,1,0,4,0,NONE,0.735836867
702188183,PullRequestEvent,closed,User,TRUE,closed,1,2,5,0,NONE,0.735836867
702188183,PullRequestEvent,closed,User,TRUE,closed,1,2,5,0,NONE,0.735836867
702188183,PullRequestEvent,closed,User,TRUE,closed,1,4,10,0,CONTRIBUTOR,0.735836867
702188183,PullRequestEvent,closed,User,TRUE,closed,1,4,10,0,CONTRIBUTOR,0.735836867
702188183,PullRequestEvent,closed,User,TRUE,closed,1,20,10,0,CONTRIBUTOR,0.735836867
702188183,PullRequestEvent,closed,User,TRUE,closed,1,20,10,0,CONTRIBUTOR,0.735836867
702188183,PullRequestEvent,opened,User,FALSE,open,1,0,2,0,NONE,0.735836867
702188183,PullRequestEvent,opened,User,FALSE,open,1,0,2,0,NONE,0.735836867
702188183,PullRequestEvent,closed,User,TRUE,closed,1,0,0,0,NONE,0.735836867
702188183,PullRequestEvent,closed,User,TRUE,closed,1,0,0,0,NONE,0.735836867
702188183,PullRequestEvent,closed,User,TRUE,closed,1,0,3,0,NONE,0.735836867
702188183,PullRequestEvent,closed,User,TRUE,closed,1,0,3,0,NONE,0.735836867
702188183,PullRequestEvent,closed,User,FALSE,closed,1,88,59,0,NONE,0.735836867
702188183,PullRequestEvent,closed,User,FALSE,closed,1,88,59,0,NONE,0.735836867
702188183,PullRequestEvent,opened,User,FALSE,open,1,4,12,0,CONTRIBUTOR,0.735836867
702188183,PullRequestEvent,opened,User,FALSE,open,1,0,2,0,NONE,0.735836867
702188183,PullRequestEvent,opened,User,FALSE,open,1,0,2,0,NONE,0.735836867
702188183,PullRequestEvent,opened,User,FALSE,open,1,6,9,0,NONE,0.735836867
702188183,PullRequestEvent,opened,User,FALSE,open,1,7,10,0,NONE,0.735836867
702188183,PullRequestEvent,opened,User,FALSE,open,1,1,1,0,NONE,0.735836867
702188183,PullRequestEvent,opened,User,FALSE,open,1,1,1,0,NONE,0.735836867
702188183,PullRequestEvent,closed,User,TRUE,closed,1,0,2,0,NONE,0.735836867
702188183,PullRequestEvent,closed,User,TRUE,closed,1,0,2,0,NONE,0.735836867
702188183,PullRequestEvent,closed,User,FALSE,closed,1,0,2,0,NONE,0.735836867
702188183,PullRequestEvent,closed,User,FALSE,closed,1,0,2,0,NONE,0.735836867
702188183,PullRequestEvent,closed,User,TRUE,closed,1,1,1,0,NONE,0.735836867
702188183,PullRequestEvent,closed,User,TRUE,closed,1,1,1,0,NONE,0.735836867
702188183,PullRequestEvent,opened,User,FALSE,open,1,10,15,0,NONE,0.735836867
702188183,PullRequestEvent,closed,User,TRUE,closed,1,0,2,0,NONE,0.735836867
702188183,PullRequestEvent,closed,User,TRUE,closed,1,0,2,0,NONE,0.735836867
702188183,PullRequestEvent,closed,User,FALSE,closed,1,4,8,0,NONE,0.735836867
702188183,PullRequestEvent,closed,User,FALSE,closed,1,4,8,0,NONE,0.735836867
702188183,PullRequestEvent,closed,User,TRUE,closed,1,0,0,0,CONTRIBUTOR,0.735836867
702188183,PullRequestEvent,closed,User,TRUE,closed,1,0,0,0,CONTRIBUTOR,0.735836867
702188183,PullRequestEvent,closed,User,TRUE,closed,1,1,1,0,NONE,0.735836867
702188183,PullRequestEvent,closed,User,TRUE,closed,1,1,1,0,NONE,0.735836867
702188183,PullRequestEvent,closed,User,FALSE,closed,1,88,59,0,NONE,0.735836867
702188183,PullRequestEvent,closed,User,FALSE,closed,1,88,59,0,NONE,0.735836867
702188183,PullRequestEvent,closed,User,FALSE,closed,1,52,1,0,NONE,0.735836867
702188183,PullRequestEvent,closed,User,FALSE,closed,1,52,1,0,NONE,0.735836867
702188183,PullRequestEvent,opened,User,FALSE,open,1,5,26,0,CONTRIBUTOR,0.735836867
702188183,PullRequestEvent,opened,User,FALSE,open,1,5,26,0,CONTRIBUTOR,0.735836867
702188183,PullRequestEvent,opened,User,FALSE,open,1,10,12,0,NONE,0.735836867
702188183,PullRequestEvent,opened,User,FALSE,open,1,10,12,0,NONE,0.735836867
702188183,PullRequestEvent,closed,User,TRUE,closed,1,0,8,0,CONTRIBUTOR,0.735836867
702188183,PullRequestEvent,closed,User,FALSE,closed,1,5,26,0,CONTRIBUTOR,0.735836867
702188183,PullRequestEvent,closed,User,FALSE,closed,1,5,26,0,CONTRIBUTOR,0.735836867
702188183,PullRequestEvent,opened,User,FALSE,open,1,20,10,0,CONTRIBUTOR,0.735836867
702188183,PullRequestEvent,opened,User,FALSE,open,1,20,10,0,CONTRIBUTOR,0.735836867
702188183,PullRequestEvent,opened,User,FALSE,open,1,0,1,0,NONE,0.735836867
702188183,PullRequestEvent,opened,User,FALSE,open,1,0,1,0,NONE,0.735836867
702188183,PullRequestEvent,opened,User,FALSE,open,1,0,2,0,NONE,0.735836867
702188183,PullRequestEvent,opened,User,FALSE,open,1,0,2,0,NONE,0.735836867
702188183,PullRequestEvent,closed,User,FALSE,closed,1,0,3,0,NONE,0.735836867
702188183,PullRequestEvent,closed,User,FALSE,closed,1,0,3,0,NONE,0.735836867
649170660,PullRequestEvent,closed,User,TRUE,closed,1,1,1,0,NONE,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,1,1,1,0,NONE,0.457272139
649170660,PullRequestEvent,opened,User,FALSE,open,10,36,548,0,COLLABORATOR,0.457272139
649170660,PullRequestEvent,opened,User,FALSE,open,10,36,548,0,COLLABORATOR,0.457272139
649170660,PullRequestEvent,opened,User,FALSE,open,8,16,89,0,COLLABORATOR,0.457272139
649170660,PullRequestEvent,opened,User,FALSE,open,8,16,89,0,COLLABORATOR,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,5,31,54,0,COLLABORATOR,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,5,31,54,0,COLLABORATOR,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,5,44,64,0,COLLABORATOR,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,5,44,64,0,COLLABORATOR,0.457272139
649170660,PullRequestEvent,closed,User,FALSE,closed,9,25,175,0,MEMBER,0.457272139
649170660,PullRequestEvent,closed,User,FALSE,closed,9,25,175,0,MEMBER,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,5,101,27,0,COLLABORATOR,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,5,101,27,0,COLLABORATOR,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,1,1,1,0,MEMBER,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,1,1,1,0,MEMBER,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,36,57,6098,0,MEMBER,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,36,57,6098,0,MEMBER,0.457272139
649170660,PullRequestEvent,opened,User,FALSE,open,1,17,27,0,COLLABORATOR,0.457272139
649170660,PullRequestEvent,opened,User,FALSE,open,1,17,27,0,COLLABORATOR,0.457272139
649170660,PullRequestEvent,created,User,,open,,,,,CONTRIBUTOR,0.457272139
649170660,PullRequestEvent,created,User,,open,,,,,CONTRIBUTOR,0.457272139
649170660,PullRequestEvent,closed,User,FALSE,closed,11,59,139,8,CONTRIBUTOR,0.457272139
649170660,PullRequestEvent,closed,User,FALSE,closed,11,59,139,8,CONTRIBUTOR,0.457272139
649170660,PullRequestEvent,closed,User,FALSE,closed,26,55,250,0,NONE,0.457272139
649170660,PullRequestEvent,closed,User,FALSE,closed,26,55,250,0,NONE,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,8,18,18,0,COLLABORATOR,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,8,18,18,0,COLLABORATOR,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,8,0,71,0,MEMBER,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,8,0,71,0,MEMBER,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,3,11,42,0,MEMBER,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,3,11,42,0,MEMBER,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,47,660,1836,0,COLLABORATOR,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,47,660,1836,0,COLLABORATOR,0.457272139
649170660,PullRequestEvent,opened,User,FALSE,open,101,2373,5264,0,MEMBER,0.457272139
649170660,PullRequestEvent,closed,User,FALSE,closed,101,2346,5243,0,MEMBER,0.457272139
649170660,PullRequestEvent,closed,User,FALSE,closed,101,2346,5243,0,MEMBER,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,27,978,1229,2,COLLABORATOR,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,27,978,1229,2,COLLABORATOR,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,2,1,71,0,MEMBER,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,2,1,71,0,MEMBER,0.457272139
649170660,PullRequestEvent,created,User,,open,,,,,CONTRIBUTOR,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,6,343,15,0,MEMBER,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,6,343,15,0,MEMBER,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,7,28,22,0,CONTRIBUTOR,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,7,28,22,0,CONTRIBUTOR,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,19,26,429,0,CONTRIBUTOR,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,19,26,429,0,CONTRIBUTOR,0.457272139
649170660,PullRequestEvent,opened,User,FALSE,open,1,15,22,0,NONE,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,1,3,4,0,CONTRIBUTOR,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,1,1,1,0,NONE,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,1,1,1,0,NONE,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,2,21,22,0,NONE,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,3,55,103,2,NONE,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,3,55,103,2,NONE,0.457272139
649170660,PullRequestEvent,opened,User,FALSE,open,1,1,0,0,CONTRIBUTOR,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,23,288,764,0,CONTRIBUTOR,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,23,288,764,0,CONTRIBUTOR,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,2,7,14,0,CONTRIBUTOR,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,2,7,14,0,CONTRIBUTOR,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,38,57,839,0,CONTRIBUTOR,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,38,57,839,0,CONTRIBUTOR,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,1,1,1,0,CONTRIBUTOR,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,1,1,1,0,CONTRIBUTOR,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,7,28,274,0,MEMBER,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,7,28,274,0,MEMBER,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,2,7,9,0,CONTRIBUTOR,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,2,7,9,0,CONTRIBUTOR,0.457272139
649170660,PullRequestEvent,opened,User,FALSE,open,3,3,47,0,CONTRIBUTOR,0.457272139
649170660,PullRequestEvent,opened,User,FALSE,open,3,3,47,0,CONTRIBUTOR,0.457272139
649170660,PullRequestEvent,closed,User,FALSE,closed,14,59,566,0,CONTRIBUTOR,0.457272139
649170660,PullRequestEvent,closed,User,FALSE,closed,14,59,566,0,CONTRIBUTOR,0.457272139
649170660,PullRequestEvent,closed,User,FALSE,closed,14,59,565,0,CONTRIBUTOR,0.457272139
649170660,PullRequestEvent,closed,User,FALSE,closed,14,59,565,0,CONTRIBUTOR,0.457272139
649170660,PullRequestEvent,closed,User,FALSE,closed,14,59,565,0,CONTRIBUTOR,0.457272139
649170660,PullRequestEvent,closed,User,FALSE,closed,14,59,565,0,CONTRIBUTOR,0.457272139
649170660,PullRequestEvent,opened,User,FALSE,open,4,1,203,0,NONE,0.457272139
649170660,PullRequestEvent,opened,User,FALSE,open,4,1,203,0,NONE,0.457272139
649170660,PullRequestEvent,created,User,,open,,,,,NONE,0.457272139
649170660,PullRequestEvent,created,User,,open,,,,,NONE,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,13,304,803,0,CONTRIBUTOR,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,13,304,803,0,CONTRIBUTOR,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,5,1,162,0,CONTRIBUTOR,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,5,1,162,0,CONTRIBUTOR,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,4,61,84,0,CONTRIBUTOR,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,4,61,84,0,CONTRIBUTOR,0.457272139
649170660,PullRequestEvent,closed,User,FALSE,closed,3,55,61,0,CONTRIBUTOR,0.457272139
649170660,PullRequestEvent,closed,User,FALSE,closed,3,55,61,0,CONTRIBUTOR,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,10,28,93,0,CONTRIBUTOR,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,10,28,93,0,CONTRIBUTOR,0.457272139
649170660,PullRequestEvent,closed,User,FALSE,closed,6,39,79,0,NONE,0.457272139
649170660,PullRequestEvent,closed,User,FALSE,closed,6,39,79,0,NONE,0.457272139
649170660,PullRequestEvent,closed,User,FALSE,closed,2,22,19,0,NONE,0.457272139
649170660,PullRequestEvent,closed,User,FALSE,closed,2,22,19,0,NONE,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,5,184,115,0,MEMBER,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,5,184,115,0,MEMBER,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,9,120,146,0,MEMBER,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,9,120,146,0,MEMBER,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,21,336,699,0,MEMBER,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,21,336,699,0,MEMBER,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,2,4,5,0,MEMBER,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,2,4,5,0,MEMBER,0.457272139
649170660,PullRequestReviewEvent,closed,Bot,TRUE,closed,1,1,1,0,CONTRIBUTOR,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,2,2,4,0,NONE,0.457272139
649170660,PullRequestEvent,closed,User,FALSE,closed,18,31,760,0,COLLABORATOR,0.457272139
649170660,PullRequestEvent,closed,User,FALSE,closed,18,31,760,0,COLLABORATOR,0.457272139
649170660,PullRequestEvent,opened,User,FALSE,open,3,140,120,0,COLLABORATOR,0.457272139
649170660,PullRequestEvent,opened,User,FALSE,open,3,140,120,0,COLLABORATOR,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,3,140,120,0,COLLABORATOR,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,3,140,120,0,COLLABORATOR,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,1,0,1,0,COLLABORATOR,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,1,0,1,0,COLLABORATOR,0.457272139
649170660,PullRequestEvent,opened,User,FALSE,open,2,19,43,0,COLLABORATOR,0.457272139
649170660,PullRequestEvent,opened,User,FALSE,open,2,19,43,0,COLLABORATOR,0.457272139
649170660,PullRequestEvent,opened,User,FALSE,open,5,101,27,0,COLLABORATOR,0.457272139
649170660,PullRequestEvent,opened,User,FALSE,open,5,101,27,0,COLLABORATOR,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,4,8,60,0,COLLABORATOR,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,4,8,60,0,COLLABORATOR,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,2,12,24,0,MEMBER,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,2,12,24,0,MEMBER,0.457272139
649170660,PullRequestEvent,opened,User,FALSE,open,4,30,22,0,COLLABORATOR,0.457272139
649170660,PullRequestEvent,opened,User,FALSE,open,4,30,22,0,COLLABORATOR,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,5,31,23,0,COLLABORATOR,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,5,31,23,0,COLLABORATOR,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,10,59,101,0,MEMBER,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,10,59,101,0,MEMBER,0.457272139
649170660,PullRequestEvent,opened,User,FALSE,open,2,4,4,0,NONE,0.457272139
649170660,PullRequestEvent,created,User,,open,,,,,COLLABORATOR,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,44,1383,9521,3,COLLABORATOR,0.457272139
649170660,PullRequestEvent,opened,User,FALSE,open,10,102,126,0,COLLABORATOR,0.457272139
649170660,PullRequestEvent,opened,User,FALSE,open,10,102,126,0,COLLABORATOR,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,2,1,160,0,MEMBER,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,2,1,160,0,MEMBER,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,1,1,2,0,MEMBER,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,1,1,2,0,MEMBER,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,6,16,101,0,MEMBER,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,6,16,101,0,MEMBER,0.457272139
649170660,PullRequestEvent,opened,User,FALSE,open,18,487,574,0,COLLABORATOR,0.457272139
649170660,PullRequestEvent,opened,User,FALSE,open,18,487,574,0,COLLABORATOR,0.457272139
649170660,PullRequestEvent,opened,User,FALSE,open,2,32,173,0,COLLABORATOR,0.457272139
649170660,PullRequestEvent,opened,User,FALSE,open,2,32,173,0,COLLABORATOR,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,1,0,94,0,CONTRIBUTOR,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,1,0,94,0,CONTRIBUTOR,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,3,18,23,0,MEMBER,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,3,18,23,0,MEMBER,0.457272139
649170660,PullRequestEvent,opened,User,FALSE,open,5,2,19,0,COLLABORATOR,0.457272139
649170660,PullRequestEvent,opened,User,FALSE,open,5,2,19,0,COLLABORATOR,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,36,1900,1200,0,MEMBER,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,36,1900,1200,0,MEMBER,0.457272139
649170660,PullRequestEvent,closed,User,FALSE,closed,4,3,115,0,CONTRIBUTOR,0.457272139
649170660,PullRequestEvent,closed,User,FALSE,closed,4,3,115,0,CONTRIBUTOR,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,1,34,100,0,CONTRIBUTOR,0.457272139
649170660,PullRequestEvent,closed,User,TRUE,closed,1,34,100,0,CONTRIBUTOR,0.457272139
649170660,PullRequestEvent,opened,User,FALSE,open,6,20,340,0,CONTRIBUTOR,0.457272139
