Repo Name,Repo ID,Type,Action,User Type,Merged,State,Changed Files,Deletions,Additions,Review Comments,Author Association,Star Score,Follower Score,Community Score
jbellis/jvector,682834027,PullRequestEvent,closed,User,True,closed,3,4,71,0,COLLABORATOR,1063,24,6
jbellis/jvector,682834027,PullRequestEvent,closed,User,True,closed,3,4,71,0,COLLABORATOR,1063,24,6
jbellis/jvector,682834027,PullRequestEvent,created,User,,open,,,,,COLLABORATOR,1063,24,6
jbellis/jvector,682834027,PullRequestEvent,closed,User,True,closed,3,3,12,0,CONTRIBUTOR,1063,24,6
jbellis/jvector,682834027,PullRequestEvent,created,User,,open,,,,,OWNER,1063,24,6
jbellis/jvector,682834027,PullRequestEvent,created,User,,open,,,,,OWNER,1063,24,6
jbellis/jvector,682834027,PullRequestEvent,closed,User,False,closed,63,585,2727,0,COLLABORATOR,1063,24,6
jbellis/jvector,682834027,PullRequestEvent,closed,User,False,closed,63,585,2727,0,COLLABORATOR,1063,24,6
jbellis/jvector,682834027,PullRequestEvent,closed,User,True,closed,7,95,194,3,OWNER,1063,24,6
jbellis/jvector,682834027,PullRequestEvent,closed,User,True,closed,7,95,194,3,OWNER,1063,24,6
jbellis/jvector,682834027,PullRequestEvent,opened,User,False,open,1,1,1,0,COLLABORATOR,1063,24,6
jbellis/jvector,682834027,PullRequestEvent,opened,User,False,open,1,1,1,0,COLLABORATOR,1063,24,6
jbellis/jvector,682834027,PullRequestEvent,closed,User,False,closed,5,3,44,0,COLLABORATOR,1063,24,6
jbellis/jvector,682834027,PullRequestEvent,closed,User,False,closed,1,1,1,0,COLLABORATOR,1063,24,6
jbellis/jvector,682834027,PullRequestEvent,closed,User,False,closed,1,1,1,0,COLLABORATOR,1063,24,6
jbellis/jvector,682834027,PullRequestEvent,closed,User,True,closed,13,59,215,1,COLLABORATOR,1063,24,6
jbellis/jvector,682834027,PullRequestEvent,closed,User,True,closed,13,59,215,1,COLLABORATOR,1063,24,6
jbellis/jvector,682834027,PullRequestEvent,closed,User,False,closed,9,13,120,0,OWNER,1063,24,6
jbellis/jvector,682834027,PullRequestEvent,closed,User,False,closed,9,13,120,0,OWNER,1063,24,6
jbellis/jvector,682834027,PullRequestEvent,closed,User,True,closed,13,104,567,9,COLLABORATOR,1063,24,6
jbellis/jvector,682834027,PullRequestEvent,opened,User,False,open,1,0,0,0,NONE,1063,24,6
jbellis/jvector,682834027,PullRequestEvent,closed,User,True,closed,2,36,109,0,OWNER,1063,24,6
jbellis/jvector,682834027,PullRequestEvent,closed,User,True,closed,2,36,109,0,OWNER,1063,24,6
jbellis/jvector,682834027,PullRequestEvent,created,User,,open,,,,,COLLABORATOR,1063,24,6
jbellis/jvector,682834027,PullRequestEvent,closed,User,True,closed,30,1688,2122,14,OWNER,1063,24,6
jbellis/jvector,682834027,PullRequestEvent,closed,User,True,closed,30,1688,2122,14,OWNER,1063,24,6
jbellis/jvector,682834027,PullRequestEvent,opened,User,False,open,23,215,626,0,OWNER,1063,24,6
jbellis/jvector,682834027,PullRequestEvent,created,User,,open,,,,,CONTRIBUTOR,1063,24,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,0,46,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,0,46,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,3,0,62,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,3,0,62,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,4,7,97,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,4,7,97,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,0,26,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,0,26,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,11,33,71,0,CONTRIBUTOR,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,0,26,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,0,26,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,1,0,26,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,1,0,26,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,0,0,0,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,0,0,0,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,2,0,32,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,2,0,32,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,True,closed,22,138,795,0,CONTRIBUTOR,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,True,closed,22,138,795,0,CONTRIBUTOR,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,0,65,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,0,65,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,18,175,658,0,CONTRIBUTOR,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,18,175,658,0,CONTRIBUTOR,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,14,4,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,14,4,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,1,0,11,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,1,0,11,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,1,14,4,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,1,14,4,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,True,closed,19,427,957,0,CONTRIBUTOR,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,True,closed,19,427,957,0,CONTRIBUTOR,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,24,133,782,0,CONTRIBUTOR,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,24,133,782,0,CONTRIBUTOR,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,True,closed,25,279,844,0,CONTRIBUTOR,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,True,closed,25,279,844,0,CONTRIBUTOR,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,55,3,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,55,3,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,13,3,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,13,3,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,0,1,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,0,1,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,2,1,30,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,2,1,30,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,82,2607,7478,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,82,2607,7478,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,reopened,User,False,open,1,0,57,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,reopened,User,False,open,1,0,57,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,reopened,User,False,open,1,0,57,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,reopened,User,False,open,1,0,57,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,0,29,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,0,29,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,1,1,1,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,1,1,1,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,0,57,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,0,57,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,0,57,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,0,57,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,2,0,52,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,102,2898,7232,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,102,2898,7232,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,reopened,User,False,open,2,23,3,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,reopened,User,False,open,2,23,3,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,reopened,User,False,open,2,23,3,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,22,4,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,22,4,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,3,0,86,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,3,0,86,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,25,214,571,0,CONTRIBUTOR,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,25,214,571,0,CONTRIBUTOR,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,0,26,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,0,26,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,1,1,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,1,1,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,3,23,32,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,3,23,32,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,3,0,62,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,3,0,62,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,1,1,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,1,1,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,0,0,0,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,0,0,0,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,0,3,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,0,3,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,0,26,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,0,26,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,True,closed,25,217,581,0,CONTRIBUTOR,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,True,closed,25,217,581,0,CONTRIBUTOR,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,3,0,86,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,3,0,86,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,2,23,3,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,2,23,3,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,2,23,3,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,3,23,29,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,3,23,29,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,1,1,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,1,1,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,True,closed,8,39,77,0,CONTRIBUTOR,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,True,closed,8,39,77,0,CONTRIBUTOR,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,44,26,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,44,26,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,0,47,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,0,47,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,0,47,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,0,47,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,0,47,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,0,47,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,0,65,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,0,65,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,1,14,4,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,1,14,4,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,1,25,24,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,17,132,266,0,CONTRIBUTOR,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,17,132,266,0,CONTRIBUTOR,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,True,closed,21,146,283,0,CONTRIBUTOR,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,True,closed,21,146,283,0,CONTRIBUTOR,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,0,11,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,0,11,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,2,32,4,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,2,32,4,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,True,closed,3,0,122,0,CONTRIBUTOR,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,True,closed,3,0,122,0,CONTRIBUTOR,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,14,4,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,14,4,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,16,168,421,0,CONTRIBUTOR,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,16,168,421,0,CONTRIBUTOR,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,19,427,957,0,CONTRIBUTOR,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,19,427,957,0,CONTRIBUTOR,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,2,0,27,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,2,0,27,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,1,22,4,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,1,22,4,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,22,4,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,22,4,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,1,0,37,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,0,37,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,0,37,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,1,1,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,1,1,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,0,47,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,0,47,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,2,0,55,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,2,0,55,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,0,0,0,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,0,0,0,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,103,3035,13187,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,103,3035,13187,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,85,2805,8194,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,85,2805,8194,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,28,375,780,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,28,375,780,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,47,1133,2490,0,CONTRIBUTOR,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,47,1133,2490,0,CONTRIBUTOR,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,47,1133,2490,0,CONTRIBUTOR,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,47,1133,2490,0,CONTRIBUTOR,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,47,1133,2490,0,CONTRIBUTOR,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,47,1133,2490,0,CONTRIBUTOR,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,0,57,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,0,57,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,1,1,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,1,1,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,1,1,1,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,1,1,1,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,23,187,472,0,CONTRIBUTOR,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,23,187,472,0,CONTRIBUTOR,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,102,2898,7232,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,102,2898,7232,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,0,31,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,0,0,0,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,0,0,0,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,1,22,4,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,1,22,4,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,0,57,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,0,57,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,0,57,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,0,57,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,3,23,29,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,3,23,29,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,1,1,1,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,1,1,1,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,0,35,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,0,35,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,0,26,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,0,26,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,1,1,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,1,1,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,2,47,31,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,2,47,31,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,0,47,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,0,47,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,1,13,3,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,1,13,3,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,True,closed,20,180,734,0,CONTRIBUTOR,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,True,closed,20,180,734,0,CONTRIBUTOR,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,13,3,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,13,3,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,True,closed,14,34,342,0,CONTRIBUTOR,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,True,closed,14,34,342,0,CONTRIBUTOR,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,2,32,4,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,2,32,4,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,True,closed,22,103,1349,0,CONTRIBUTOR,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,True,closed,22,103,1349,0,CONTRIBUTOR,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,1,13,3,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,True,closed,18,202,618,0,CONTRIBUTOR,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,True,closed,18,202,618,0,CONTRIBUTOR,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,created,User,,closed,,,,,OWNER,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,created,User,,closed,,,,,OWNER,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,1,13,3,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,1,13,3,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,13,3,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,13,3,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,11,30,179,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,15,177,212,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,1,0,1,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,1,0,1,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,3,0,84,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,99,2936,12899,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,99,2936,12899,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,0,29,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,1,0,29,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,1,13,3,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,1,13,3,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,0,0,0,0,OWNER,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,closed,User,False,closed,0,0,0,0,OWNER,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,37,604,1567,0,NONE,836,17,6
constanline/XQuickEnergy,665778940,PullRequestEvent,opened,User,False,open,37,604,1567,0,NONE,836,17,6
