Repo Name,Repo ID,Type,Action,User Type,Merged,State,Changed Files,Deletions,Additions,Review Comments,Author Association,Star Score,Follower Score,Community Score
KillianLucas/open-interpreter,666299222,PullRequestEvent,opened,User,False,open,1,1,7,0,CONTRIBUTOR,34920,263,6
KillianLucas/open-interpreter,666299222,PullRequestEvent,opened,User,False,open,1,1,7,0,CONTRIBUTOR,34920,263,6
KillianLucas/open-interpreter,666299222,PullRequestEvent,opened,User,False,open,2,2,2,0,NONE,34920,263,6
KillianLucas/open-interpreter,666299222,PullRequestEvent,opened,User,False,open,2,2,2,0,NONE,34920,263,6
KillianLucas/open-interpreter,666299222,PullRequestEvent,closed,User,True,closed,2,2,2,0,NONE,34920,263,6
KillianLucas/open-interpreter,666299222,PullRequestEvent,closed,User,True,closed,2,2,2,0,NONE,34920,263,6
KillianLucas/open-interpreter,666299222,PullRequestEvent,created,User,,open,,,,,NONE,34920,263,6
KillianLucas/open-interpreter,666299222,PullRequestEvent,created,User,,open,,,,,NONE,34920,263,6
KillianLucas/open-interpreter,666299222,PullRequestEvent,created,User,,open,,,,,NONE,34920,263,6
KillianLucas/open-interpreter,666299222,PullRequestEvent,created,User,,open,,,,,NONE,34920,263,6
KillianLucas/open-interpreter,666299222,PullRequestEvent,opened,User,False,open,1,0,4,0,NONE,34920,263,6
KillianLucas/open-interpreter,666299222,PullRequestEvent,opened,User,False,open,1,0,4,0,NONE,34920,263,6
KillianLucas/open-interpreter,666299222,PullRequestEvent,opened,User,False,open,1,8,10,0,NONE,34920,263,6
KillianLucas/open-interpreter,666299222,PullRequestEvent,opened,User,False,open,1,8,10,0,NONE,34920,263,6
KillianLucas/open-interpreter,666299222,PullRequestEvent,closed,User,False,closed,0,0,0,1,NONE,34920,263,6
KillianLucas/open-interpreter,666299222,PullRequestEvent,closed,User,False,closed,0,0,0,1,NONE,34920,263,6
KillianLucas/open-interpreter,666299222,PullRequestEvent,closed,User,True,closed,1,1,1,0,NONE,34920,263,6
KillianLucas/open-interpreter,666299222,PullRequestEvent,closed,User,True,closed,1,1,1,0,NONE,34920,263,6
KillianLucas/open-interpreter,666299222,PullRequestEvent,closed,User,True,closed,1,1,1,0,COLLABORATOR,34920,263,6
KillianLucas/open-interpreter,666299222,PullRequestEvent,closed,User,True,closed,1,1,1,0,COLLABORATOR,34920,263,6
KillianLucas/open-interpreter,666299222,PullRequestEvent,closed,User,True,closed,1,0,1,0,COLLABORATOR,34920,263,6
KillianLucas/open-interpreter,666299222,PullRequestEvent,closed,User,True,closed,1,0,1,0,COLLABORATOR,34920,263,6
KillianLucas/open-interpreter,666299222,PullRequestEvent,closed,User,False,closed,1,2,2,0,NONE,34920,263,6
KillianLucas/open-interpreter,666299222,PullRequestEvent,closed,User,False,closed,1,2,2,0,NONE,34920,263,6
KillianLucas/open-interpreter,666299222,PullRequestEvent,opened,User,False,open,3,2,5,0,NONE,34920,263,6
